36133;-29;16;1;-28;17;2
36134;170;2;29;172;3;32
36135;193;30;77;195;31;79
36136;179;13;46;180;16;47
36137;-168;14;45;-167;15;46
36138;214;-21;-71;215;-19;-70
36139;-129;82;35;-127;83;36
36140;128;19;-2;132;20;-1
36141;143;-12;31;144;-11;33
36142;-185;47;27;-183;49;28
36143;163;-77;70;164;-76;72
36144;-6;96;55;-3;97;56
36145;-42;9;17;-41;10;18
36146;221;54;-50;225;55;-49
36147;-176;23;-61;-175;25;-60
36148;123;84;29;124;85;30
36149;-178;57;55;-177;60;57
36150;192;-53;-50;193;-52;-48
36151;-127;22;16;-124;23;17
36152;-156;50;-49;-155;51;-48
36153;-208;-15;-92;-207;-9;-91
36154;-158;12;-3;-157;13;-1
36155;35;19;-40;37;20;-38
36156;-129;19;14;-123;20;15
36157;-72;31;-47;-71;32;-46
36158;44;8;-88;47;9;-87
36159;44;20;-49;45;21;-48
36160;-160;83;37;-157;84;38
36161;12;93;52;13;94;53
36162;-142;40;-57;-140;41;-52
36163;-103;31;-74;-102;35;-73
36164;10;6;42;12;8;43
36165;-8;23;15;1;24;16
36166;189;31;-53;190;32;-52
36167;-176;1;21;-175;2;23
36168;212;-46;-93;213;-44;-92
36169;-67;33;-33;-66;34;-32
36170;-137;25;12;-136;26;13
36171;-90;58;-7;-88;59;-6
36172;79;22;-52;80;23;-49
36173;-207;28;-67;-205;29;-64
36174;-201;36;-7;-200;37;-6
36175;0;13;16;1;14;17
36176;219;40;-30;220;41;-29
36177;-155;48;-49;-153;50;-48
36178;-94;20;-80;-93;21;-79
36179;143;51;-23;145;52;-22
36180;-161;17;-68;-157;18;-67
36181;2;71;33;3;72;34
36182;-210;33;-46;-209;34;-43
36183;213;-40;69;214;-32;70
36184;212;-36;75;213;-33;76
36185;-175;16;43;-172;17;44
36186;-112;19;-10;-106;20;-9
36187;7;-13;32;9;-12;33
36188;175;47;58;176;48;59
36189;78;-17;-98;84;-16;-97
36190;-131;37;-20;-130;38;-19
36191;-155;-63;65;-151;-62;67
36192;198;34;-15;202;35;-14
36193;-185;31;59;-184;32;71
36194;-142;38;-61;-141;39;-60
36195;-98;21;-20;-97;22;-19
36196;-38;20;-57;-37;21;-56
36197;-173;-7;80;-169;-6;81
36198;5;65;64;6;66;67
36199;179;14;43;181;15;44
36200;-2;85;38;-1;86;39
36201;8;-21;-5;10;-20;-4
36202;-167;68;33;-166;69;35
36203;79;24;-40;81;25;-39
36204;210;47;-9;211;49;-6
36205;-147;45;4;-146;46;5
36206;172;-21;21;175;-20;22
36207;-124;1;38;-116;2;39
36208;-180;28;44;-176;29;45
36209;153;48;-55;155;49;-54
36210;-85;33;7;-84;34;8
36211;184;29;25;185;32;26
36212;97;80;69;106;81;70
36213;179;19;34;180;21;36
36214;136;44;-30;137;47;-29
36215;-155;12;1;-153;13;2
36216;-197;53;-52;-191;54;-51
36217;181;95;43;182;96;44
36218;-94;15;-71;-92;16;-70
36219;-168;14;-53;-167;15;-51
36220;-178;-51;-71;-176;-50;-70
36221;50;36;16;51;37;18
36222;-149;-52;41;-147;-51;42
36223;140;48;-2;142;49;0
36224;-92;74;30;-88;75;31
36225;-198;53;-10;-197;55;-9
36226;-122;25;-36;-119;26;-35
36227;19;38;18;20;39;20
36228;159;-20;-93;171;-19;-92
36229;4;-13;-96;6;-8;-95
36230;188;70;54;189;71;56
36231;-213;48;-49;-211;50;-48
36232;-111;21;-67;-108;22;-66
36233;-7;0;36;-4;1;38
36234;19;3;28;20;4;29
36235;-168;18;5;-167;19;6
36236;181;25;-52;182;26;-45
36237;-115;25;-15;-114;26;-13
36238;176;-9;32;177;-6;33
36239;-175;7;-58;-174;8;-48
36240;201;-3;81;202;-2;82
36241;-41;-16;36;-38;-15;37
36242;-217;39;-52;-216;40;-49
36243;194;63;-15;197;64;-11
36244;155;49;9;156;51;10
36245;-116;18;-2;-114;19;-1
36246;-170;17;46;-168;18;49
36247;-86;44;-62;-85;45;-59
36248;218;37;-48;220;38;-47
36249;149;52;-37;153;53;-36
36250;-177;81;66;-176;82;68
36251;-145;16;-44;-143;17;-43
36252;138;46;-34;140;48;-33
36253;175;-73;75;176;-72;76
36254;213;-31;-62;215;-30;-61
36255;-33;19;-62;-32;20;-60
36256;-162;2;31;-160;4;32
36257;187;50;27;188;52;28
36258;9;52;61;11;54;62
36259;-166;31;53;-165;35;54
36260;142;25;-63;144;26;-61
36261;184;46;52;185;48;54
36262;177;32;53;178;35;54
36263;-111;66;-36;-108;67;-34
36264;148;22;-60;151;23;-57
36265;-131;48;26;-130;50;27
36266;-172;53;12;-170;54;14
36267;-104;63;-45;-103;64;-42
36268;-163;3;28;-159;4;29
36269;-88;53;-49;-87;54;-48
36270;-94;61;-17;-93;63;-16
36271;-200;46;-60;-199;47;-59
36272;-123;12;10;-119;13;11
36273;-139;33;-63;-138;36;-62
36274;-89;-51;81;-86;-50;82
36275;16;11;-73;19;12;-71
36276;168;14;-79;170;15;-78
36277;172;-65;-89;174;-64;-87
36278;23;33;16;25;34;17
36279;172;79;26;173;81;27
36280;-166;7;-88;-165;8;-87
36281;-128;60;-60;-127;61;-59
36282;184;59;65;185;60;70
36283;211;54;-18;213;55;-17
36284;64;14;-77;67;15;-76
36285;-179;2;-89;-178;8;-88
36286;159;-69;62;162;-68;63
36287;-170;-85;-96;-169;-84;-94
36288;213;6;74;214;8;75
36289;-153;24;15;-151;26;16
36290;-117;21;4;-115;22;5
36291;93;24;-45;94;25;-44
36292;-158;50;-48;-157;51;-46
36293;-193;57;-19;-191;58;-18
36294;155;28;-79;159;29;-78
36295;64;32;13;66;33;15
36296;-80;-21;-97;-79;-20;-96
36297;-156;18;-70;-155;19;-69
36298;-98;35;8;-97;37;9
36299;61;17;-69;66;18;-68
36300;-24;17;-63;-23;18;-62
36301;-131;20;-26;-130;21;-24
36302;-130;35;-1;-126;36;2
36303;9;-20;-90;10;-19;-89
36304;144;1;19;145;2;21
36305;-174;-21;-97;-172;-20;-96
36306;192;63;0;193;64;5
36307;-150;62;-35;-149;63;-34
36308;-178;14;-8;-177;15;-7
36309;-95;17;-78;-94;20;-77
36310;-178;-3;30;-177;-1;31
36311;-154;-67;62;-153;-66;63
36312;-125;30;-36;-124;31;-35
36313;-80;48;-42;-77;49;-39
36314;-178;13;-8;-177;14;-7
36315;9;64;36;11;66;37
36316;-147;40;5;-146;45;6
36317;128;7;-91;131;8;-90
36318;-180;29;56;-178;30;57
36319;-142;53;31;-139;54;32
36320;-169;57;-25;-168;58;-19
36321;-174;-83;69;-173;-76;70
36322;153;-63;-79;155;-62;-78
36323;203;36;-59;204;37;-58
36324;-160;53;0;-159;54;1
36325;128;7;-92;129;8;-91
36326;157;59;-20;158;60;-17
36327;-24;-2;41;-23;-1;42
36328;194;33;1;195;34;2
36329;-147;16;-76;-146;17;-75
36330;-97;18;-78;-95;21;-77
36331;-106;47;-65;-105;50;-64
36332;-158;-59;-87;-157;-57;-86
36333;57;21;-14;61;22;-13
36334;18;2;-97;20;3;-96
36335;-148;81;74;-142;82;75
36336;-21;31;18;-20;32;19
36337;14;12;-12;15;13;-11
36338;173;52;12;174;53;13
36339;80;24;-30;82;25;-29
36340;-197;48;25;-195;49;26
36341;-135;19;-17;-134;20;-16
36342;-197;26;-97;-195;27;-96
36343;5;4;28;7;5;29
36344;210;-44;-95;212;-41;-94
36345;-201;34;-9;-199;36;-8
36346;154;-63;64;155;-58;65
36347;175;-68;-89;176;-67;-86
36348;219;52;-33;221;53;-32
36349;-204;-11;-97;-203;-10;-96
36350;-161;91;45;-158;92;47
36351;6;2;32;8;3;33
36352;-130;33;-38;-129;34;-36
36353;177;91;34;178;92;35
36354;179;54;17;180;56;18
36355;125;37;-8;127;39;-7
36356;31;17;-53;33;18;-52
36357;18;61;27;19;62;28
36358;198;55;-55;206;56;-54
36359;125;16;1;129;17;2
36360;-177;-7;38;-176;-6;40
36361;183;6;-75;184;7;-73
36362;159;35;-72;162;36;-71
36363;-11;58;26;-10;59;27
36364;-4;5;-100;0;6;-99
36365;-175;21;-60;-172;22;-59
36366;-135;31;-62;-132;32;-60
36367;-184;57;7;-181;58;8
36368;-91;27;-80;-85;28;-79
36369;176;61;20;179;62;21
36370;-197;38;-63;-195;39;-61
36371;-80;33;3;-77;34;4
36372;-122;45;23;-114;46;24
36373;177;91;58;185;92;59
36374;174;4;29;175;6;30
36375;-202;51;-54;-201;52;-53
36376;180;-19;-19;181;-18;-18
36377;135;37;-39;136;38;-38
36378;151;92;54;153;93;55
36379;-145;39;-59;-143;40;-58
36380;10;-21;-12;11;-19;-11
36381;137;45;1;140;46;2
36382;196;44;-62;197;46;-61
36383;138;84;28;139;85;29
36384;167;64;66;168;66;67
36385;-179;58;39;-177;60;40
36386;-145;-58;60;-144;-56;61
36387;-161;81;37;-157;82;38
36388;-76;41;-52;-74;42;-51
36389;17;11;-77;18;12;-76
36390;2;34;54;7;35;55
36391;-142;17;-31;-140;18;-29
36392;-208;-48;-48;-207;-47;-46
36393;-101;56;6;-99;57;8
36394;0;5;25;1;8;26
36395;-134;45;16;-133;46;17
36396;157;7;-95;163;8;-94
36397;39;-1;26;45;0;27
36398;-203;-47;-96;-202;-46;-95
36399;144;34;-67;147;35;-66
36400;-171;90;65;-170;91;66
36401;201;56;-8;202;57;-5
36402;140;25;-55;142;27;-53
36403;-133;39;-1;-132;42;2
36404;177;15;-12;178;16;-1
36405;216;35;-44;220;36;-43
36406;214;59;-37;215;60;-36
36407;-195;32;73;-192;33;76
36408;-181;47;-61;-177;48;-60
36409;-172;31;48;-171;32;51
36410;-138;79;74;-136;80;75
36411;-158;-10;36;-157;-9;37
36412;-94;17;-80;-91;19;-79
36413;128;23;-11;130;24;-9
36414;224;40;-51;227;41;-50
36415;-171;37;25;-170;41;26
36416;-148;46;-22;-146;47;-21
36417;145;16;1;146;17;2
36418;-180;29;53;-178;30;56
36419;-173;26;51;-167;27;52
36420;187;65;45;188;68;46
36421;172;-65;-82;174;-62;-81
36422;213;-47;-87;214;-45;-86
36423;180;56;20;181;57;21
36424;20;62;25;22;64;26
36425;-146;60;-16;-144;61;-15
36426;146;16;4;147;17;5
36427;41;80;70;47;81;71
36428;-95;36;20;-93;37;21
36429;-170;-86;-84;-167;-85;-83
36430;-82;20;-11;-75;21;-9
36431;10;89;62;12;90;65
36432;-165;88;42;-161;89;43
36433;-178;4;-68;-177;5;-67
36434;120;62;22;121;65;23
36435;-178;34;-67;-177;35;-66
36436;-177;48;22;-176;49;24
36437;16;34;19;17;35;20
36438;-160;14;-38;-159;15;-36
36439;-70;39;-40;-68;40;-39
36440;-141;69;-36;-140;70;-34
36441;27;75;69;28;76;70
36442;-171;46;18;-169;47;19
36443;-80;46;-46;-77;47;-45
36444;-119;20;-17;-118;22;-15
36445;139;45;-41;140;46;-36
36446;-166;43;18;-162;44;19
36447;149;50;-41;150;52;-40
36448;-68;23;-19;-67;24;-18
36449;-195;-50;81;-192;-48;82
36450;-165;54;29;-164;55;30
36451;-179;42;46;-178;44;47
36452;-131;30;-61;-130;31;-58
36453;218;48;-27;219;49;-26
36454;-125;65;17;-120;66;18
36455;-105;36;-73;-104;37;-72
36456;-24;-4;-101;-23;-2;-100
36457;-143;12;9;-138;13;10
36458;-90;51;-57;-89;52;-55
36459;-85;56;-28;-84;57;-26
36460;-104;19;-11;-102;20;-10
36461;12;58;46;13;59;48
36462;12;16;18;14;18;19
36463;-93;28;6;-91;29;8
36464;-139;17;-13;-138;19;-11
36465;-4;70;31;-3;71;32
36466;-178;26;-50;-177;28;-49
36467;-134;43;6;-133;44;7
36468;-68;37;-3;-66;38;-2
36469;-163;56;-58;-160;57;-57
36470;-115;28;5;-114;29;7
36471;-194;51;23;-191;52;24
36472;-198;51;-3;-197;53;-1
36473;-209;-30;36;-208;-27;38
36474;-59;65;29;-58;67;30
36475;-114;68;-5;-112;69;-3
36476;-126;22;-51;-125;23;-50
36477;-178;68;42;-177;72;44
36478;4;5;-2;5;6;7
36479;26;15;-63;28;16;-61
36480;167;-4;32;169;-3;33
36481;208;29;77;210;30;78
36482;212;36;-15;213;37;-13
36483;134;5;40;138;6;41
36484;-66;60;30;-65;61;31
36485;9;91;44;10;92;45
36486;51;29;14;55;30;15
36487;-167;-78;65;-164;-77;66
36488;138;43;2;139;44;3
36489;11;44;48;12;50;49
36490;-177;61;59;-174;62;60
36491;-145;-55;56;-144;-54;57
36492;61;73;71;64;74;72
36493;183;-16;-91;184;-15;-90
36494;64;53;21;66;54;22
36495;-167;-69;-91;-165;-67;-90
36496;-176;11;20;-175;12;21
36497;-83;49;-5;-81;50;-3
36498;58;16;-72;60;17;-71
36499;48;90;40;50;91;41
36500;11;54;54;12;56;55
36501;-77;26;-65;-75;28;-64
36502;-70;27;-32;-69;28;-30
36503;-74;53;29;-71;54;30
36504;-155;12;-65;-152;13;-64
36505;94;-20;29;96;-19;30
36506;-126;46;21;-125;47;22
36507;-202;32;-13;-201;33;-10
36508;182;7;35;183;8;36
36509;176;43;57;178;45;58
36510;160;53;-46;161;54;-45
36511;-163;50;27;-161;51;28
36512;-143;-64;-47;-141;-63;-44
36513;-206;-51;73;-205;-50;78
36514;-158;52;-56;-156;53;-55
36515;149;53;2;152;54;3
36516;183;5;-15;184;9;-14
36517;148;45;-52;149;47;-50
36518;102;66;73;111;67;74
36519;30;0;27;31;1;28
36520;-176;61;38;-175;63;39
36521;184;37;17;185;38;20
36522;180;9;16;181;10;17
36523;-84;22;-45;-83;24;-44
36524;-150;-52;-19;-147;-51;-18
36525;-24;15;-75;-17;16;-74
36526;-105;38;-71;-104;39;-70
36527;85;20;12;86;21;13
36528;22;92;45;24;93;46
36529;201;42;23;202;45;24
36530;-149;-65;65;-148;-64;66
36531;-74;46;26;-67;47;27
36532;-115;53;-62;-112;54;-61
36533;-134;63;-58;-132;64;-57
36534;-110;10;-84;-109;11;-83
36535;-179;65;44;-178;68;45
36536;-138;45;5;-136;46;9
36537;-208;-48;4;-207;-47;10
36538;186;43;-65;187;44;-64
36539;3;-17;-65;5;-16;-64
36540;-207;-48;-89;-206;-47;-84
36541;49;15;-73;55;16;-72
36542;136;91;53;138;92;54
36543;18;-2;35;19;-1;36
36544;-93;-14;34;-89;-13;35
36545;-92;26;-79;-90;27;-78
36546;-194;25;-98;-187;26;-97
36547;173;19;-58;174;20;-56
36548;-157;-73;-80;-156;-72;-79
36549;180;12;-14;181;13;-13
36550;202;44;22;203;45;23
36551;-208;-43;44;-207;-42;46
36552;-62;26;-19;-61;29;-18
36553;175;2;31;176;3;32
36554;-127;21;-44;-126;22;-41
36555;52;22;-33;57;23;-32
36556;123;24;1;124;25;2
36557;2;76;35;4;77;36
36558;-92;23;16;-91;24;17
36559;-84;29;-76;-83;30;-75
36560;-206;50;-30;-205;51;-29
36561;-199;53;-14;-198;55;-13
36562;173;19;-13;174;20;-11
36563;-149;-9;-99;-146;-8;-98
36564;-108;62;7;-106;63;8
36565;174;-12;-99;175;-11;-98
36566;0;64;30;3;65;31
36567;-212;46;-48;-211;47;-47
36568;-197;55;-28;-196;56;-27
36569;190;-50;-97;193;-48;-96
36570;156;27;6;160;29;7
36571;142;46;-42;143;48;-40
36572;12;1;41;15;2;42
36573;193;48;-61;194;49;-60
36574;-172;8;-29;-171;9;-27
36575;-43;13;-81;-42;14;-80
36576;-71;42;-37;-69;43;-35
36577;-76;24;-42;-75;25;-41
36578;209;60;-44;210;61;-43
36579;-93;21;-26;-92;22;-25
36580;-94;58;-40;-93;59;-36
36581;179;22;-30;181;23;-26
36582;-179;-32;74;-178;-31;75
36583;-129;75;32;-127;76;33
36584;175;32;8;176;35;9
36585;-115;70;-11;-114;71;-10
36586;-89;3;40;-86;4;41
36587;-186;33;-51;-185;34;-49
36588;-1;-21;-87;3;-20;-85
36589;-161;63;-58;-158;64;-57
36590;-151;60;-30;-150;62;-29
36591;6;0;-10;7;2;-9
36592;-105;44;-68;-102;46;-67
36593;-101;54;-63;-100;55;-61
36594;-176;13;19;-175;16;20
36595;187;44;26;188;47;27
36596;-154;-9;38;-151;-8;39
36597;189;-49;79;190;-48;81
36598;49;20;-51;57;21;-50
36599;-157;52;-6;-156;53;-5
36600;-42;29;80;-36;30;81
36601;157;90;59;165;91;60
36602;24;6;15;28;7;16
36603;150;47;16;151;49;17
36604;108;-16;32;110;-15;33
36605;-160;-1;37;-157;0;39
36606;-39;68;67;-34;69;68
36607;-63;28;0;-62;29;1
36608;-12;15;-67;-11;16;-66
36609;-145;28;13;-143;30;14
36610;171;61;12;173;62;13
36611;-145;53;-7;-144;56;-5
36612;-142;38;8;-140;39;9
36613;-142;39;6;-140;40;7
36614;-114;64;-48;-113;66;-47
36615;17;53;24;20;54;25
36616;77;14;1;78;15;2
36617;-187;-53;74;-184;-52;75
36618;165;61;-19;166;62;-16
36619;130;58;18;131;59;19
36620;-101;22;-39;-98;23;-38
36621;209;49;-9;210;51;-8
36622;26;15;4;32;16;6
36623;-58;23;-5;-57;24;-4
36624;6;-15;7;7;-14;10
36625;-64;21;7;-63;22;8
36626;-113;38;21;-111;39;22
36627;183;45;60;184;48;61
36628;155;54;-41;156;55;-39
36629;72;55;24;73;57;25
36630;-165;40;19;-164;41;20
36631;-175;31;53;-173;32;54
36632;-149;39;9;-148;42;10
36633;167;5;15;168;7;16
36634;-173;21;45;-172;22;46
36635;-122;34;18;-119;35;19
36636;-198;-52;77;-196;-51;78
36637;77;55;25;79;58;26
36638;-125;34;3;-122;35;4
36639;26;90;60;30;91;61
36640;153;29;-79;155;30;-78
36641;219;54;-51;222;55;-50
36642;185;28;-84;186;29;-82
36643;-150;32;14;-149;33;15
36644;-133;16;2;-130;17;3
36645;-185;53;-54;-184;54;-53
36646;89;24;-28;91;25;-27
36647;156;30;-78;158;31;-77
36648;188;34;-67;189;36;-66
36649;-186;59;-20;-181;60;-19
36650;183;56;57;184;57;58
36651;-210;38;-33;-209;40;-32
36652;131;36;4;132;37;6
36653;195;61;13;196;62;14
36654;-47;19;-9;-40;20;-8
36655;-115;24;-67;-112;25;-66
36656;-115;26;-7;-114;27;-5
36657;48;12;6;59;13;7
36658;-83;48;-4;-79;49;-3
36659;171;-84;67;173;-83;70
36660;-207;25;-56;-206;27;-55
36661;-118;28;-10;-117;29;-9
36662;-123;47;-67;-117;48;-66
36663;179;49;17;180;51;18
36664;-154;66;-50;-152;68;-49
36665;48;89;40;51;90;41
36666;-134;67;-6;-133;69;-5
36667;27;91;59;28;92;60
36668;123;60;21;124;61;22
36669;156;16;4;158;17;5
36670;6;-20;-85;9;-19;-83
36671;113;66;76;116;67;77
36672;179;7;40;183;8;41
36673;-102;19;-6;-101;20;-4
36674;182;64;-29;184;65;-28
36675;69;79;28;71;80;29
36676;5;3;1;6;4;2
36677;208;-53;-49;209;-52;-44
36678;-107;55;13;-105;56;14
36679;-133;67;3;-132;68;4
36680;-157;49;-48;-155;50;-44
36681;117;24;-28;118;25;-26
36682;99;35;14;100;37;15
36683;-141;17;-39;-138;19;-38
36684;-119;26;2;-118;27;4
36685;-45;16;17;-42;17;18
36686;213;-32;-64;214;-28;-63
36687;181;12;-33;182;13;-31
36688;-143;64;-13;-142;65;-12
36689;-199;33;-38;-196;34;-37
36690;181;63;66;183;64;67
36691;20;15;-30;21;16;-29
36692;87;-52;-80;88;-51;-79
36693;-5;63;28;-3;64;29
36694;153;-54;64;154;-53;65
36695;-155;-64;-35;-154;-63;-32
36696;7;53;29;8;54;30
36697;144;31;-68;145;35;-67
36698;-124;20;-15;-122;21;-14
36699;-159;26;-68;-158;27;-67
36700;10;50;32;11;52;33
36701;-200;33;-38;-199;34;-34
36702;-38;37;21;-36;38;22
36703;154;42;-67;160;43;-66
36704;-167;-66;-89;-166;-62;-88
36705;-207;27;75;-205;28;76
36706;-105;35;-73;-104;36;-72
36707;76;72;25;94;73;26
36708;-172;-21;-95;-168;-20;-94
36709;-209;-26;56;-208;-24;57
36710;14;32;25;15;33;26
36711;6;74;66;7;76;67
36712;-202;53;-24;-201;54;-22
36713;60;17;-2;66;18;-1
36714;-171;92;60;-169;93;61
36715;8;-14;-97;9;-10;-96
36716;76;50;22;78;51;23
36717;2;-19;-48;3;-18;-43
36718;179;-79;-87;180;-76;-86
36719;-9;-22;80;-7;-21;81
36720;-118;26;-5;-117;27;-2
36721;-161;11;-6;-160;12;-3
36722;70;91;56;72;92;57
36723;-92;41;-70;-91;42;-68
36724;126;22;-53;132;23;-52
36725;85;89;42;86;91;43
36726;-178;3;-59;-176;4;-58
36727;-87;57;-20;-84;58;-19
36728;164;-3;31;166;-2;32
36729;-197;34;2;-194;35;4
36730;-132;38;-64;-130;39;-62
36731;-125;39;21;-122;40;22
36732;181;24;-36;182;25;-35
36733;-172;-12;37;-169;-11;38
36734;200;44;-59;201;46;-58
36735;-123;34;0;-122;35;3
36736;211;39;-54;212;40;-53
36737;-203;49;-21;-202;52;-20
36738;-68;22;-21;-67;23;-20
36739;-207;26;-64;-206;27;-56
36740;11;16;24;12;21;25
36741;177;33;8;179;34;9
36742;-168;-52;64;-165;-51;65
36743;29;15;-67;33;16;-66
36744;-130;35;-29;-129;36;-28
36745;67;79;71;71;80;72
36746;-144;44;1;-143;46;2
36747;-142;37;-58;-141;38;-57
36748;181;-17;-96;183;-16;-94
36749;3;89;69;8;90;70
36750;-168;73;35;-166;74;37
36751;138;24;9;140;25;10
36752;-1;-21;-59;0;-20;-58
36753;14;78;68;20;79;69
36754;-133;18;-39;-131;19;-38
36755;184;-20;-78;185;-19;-75
36756;156;40;-69;158;41;-68
36757;-108;61;9;-106;62;10
36758;163;-73;-82;164;-72;-78
36759;141;7;-93;142;8;-92
36760;-172;38;51;-171;40;52
36761;-124;24;-40;-122;25;-39
36762;181;30;13;182;31;14
36763;150;24;-82;153;25;-81
36764;-204;31;-80;-202;32;-78
36765;-164;-59;-88;-163;-58;-87
36766;-150;22;13;-148;23;14
36767;14;78;35;15;86;36
36768;145;46;-49;149;47;-48
36769;-214;47;-53;-212;49;-52
36770;-25;15;-75;-24;17;-74
36771;-144;-64;-48;-141;-63;-47
36772;201;40;-58;202;44;-57
36773;208;42;1;209;43;2
36774;-180;31;-58;-179;32;-57
36775;-173;-20;-51;-172;-19;-46
36776;-206;-52;-66;-205;-51;-64
36777;220;55;-51;221;56;-50
36778;-110;59;-58;-108;60;-57
36779;88;49;22;90;52;23
36780;-91;67;66;-90;68;67
36781;-113;28;8;-112;29;9
36782;187;59;22;190;61;23
36783;-78;60;28;-77;61;29
36784;184;19;-66;185;20;-65
36785;-66;36;-4;-65;37;-3
36786;30;23;13;33;24;14
36787;-121;35;-67;-120;36;-66
36788;-160;6;-93;-159;7;-90
36789;158;-69;64;159;-66;65
36790;183;24;35;185;28;36
36791;35;37;17;39;38;18
36792;-179;63;56;-178;66;58
36793;164;-76;68;165;-75;69
36794;-106;55;29;-105;60;30
36795;-7;4;22;-4;5;23
36796;-69;33;0;-64;34;1
36797;-208;-43;-8;-207;-40;-7
36798;-123;-33;-98;-116;-32;-97
36799;37;41;19;40;42;20
36800;-133;66;11;-132;67;13
36801;165;-72;73;166;-71;74
36802;-109;68;-27;-108;69;-26
36803;151;20;-14;155;21;-13
36804;-160;-76;67;-159;-75;68
36805;130;21;-58;131;23;-57
36806;-90;33;-77;-89;34;-76
36807;-172;1;36;-171;3;37
36808;-180;29;-90;-179;30;-89
36809;-205;-50;-95;-202;-49;-94
36810;29;0;24;33;1;25
36811;-159;12;-66;-155;13;-64
36812;57;19;-61;58;20;-60
36813;-156;65;-55;-154;66;-54
36814;-97;18;-3;-96;19;-2
36815;207;31;-37;208;32;-36
36816;-118;19;8;-117;20;9
36817;-83;54;-17;-82;55;-10
36818;139;48;-4;140;49;-2
36819;-163;-55;64;-162;-54;65
36820;-131;20;-50;-130;21;-49
36821;-131;34;-29;-130;35;-13
36822;-177;88;48;-176;90;49
36823;-79;32;-68;-77;33;-67
36824;175;46;11;176;47;12
36825;4;32;51;7;33;52
36826;84;89;57;88;90;58
36827;183;7;-17;184;15;-16
36828;157;20;-47;161;21;-44
36829;181;-36;-97;182;-35;-96
36830;-168;7;19;-167;8;20
36831;-131;54;26;-129;55;27
36832;-150;49;-17;-149;50;-13
36833;149;35;-71;152;36;-70
36834;-133;36;5;-130;37;6
36835;-142;48;-64;-137;50;-63
36836;-137;51;20;-135;52;21
36837;140;-63;-57;141;-62;-56
36838;-144;87;71;-143;88;72
36839;-123;70;-31;-121;71;-29
36840;-159;13;-35;-157;14;-34
36841;79;54;25;83;55;26
36842;158;21;-77;162;22;-76
36843;81;32;13;86;33;14
36844;201;35;9;202;36;11
36845;187;-51;-95;192;-50;-94
36846;140;50;-24;141;51;-23
36847;167;-62;-89;169;-61;-88
36848;-102;21;-53;-101;22;-52
36849;-170;-79;78;-169;-76;79
36850;0;6;26;2;7;27
36851;-66;36;-5;-65;37;-4
36852;-182;46;-63;-178;47;-62
36853;-110;28;-71;-108;31;-70
36854;-169;-16;33;-168;-12;34
36855;-133;42;-64;-131;43;-63
36856;189;-27;80;191;-21;81
36857;-31;73;31;-30;75;32
36858;8;8;41;9;11;43
36859;-133;88;41;-129;90;42
36860;-173;51;15;-169;52;16
36861;9;48;30;10;49;31
36862;16;87;65;21;88;66
36863;149;42;-62;152;43;-61
36864;-198;56;-26;-197;57;-22
36865;143;-64;34;144;-63;37
36866;-179;44;35;-178;45;37
36867;211;-50;-90;212;-49;-85
36868;-139;17;-42;-136;18;-41
36869;-203;30;-95;-198;31;-94
36870;-163;20;-68;-162;24;-67
36871;-107;23;-72;-103;24;-71
36872;-203;44;-7;-201;45;-6
36873;9;1;39;11;2;42
36874;-169;93;59;-168;94;60
36875;-24;12;-84;-23;13;-83
36876;-45;34;19;-38;35;20
36877;7;5;-45;8;6;-44
36878;-72;42;-6;-70;43;-5
36879;188;79;59;189;80;61
36880;175;-16;28;176;-15;29
36881;30;-37;80;31;-36;81
36882;199;57;23;200;58;25
36883;165;18;-46;166;19;-45
36884;-129;67;66;-128;68;67
36885;154;53;-38;155;55;-37
36886;152;80;67;155;81;68
36887;21;14;-60;23;15;-59
36888;-166;41;19;-165;42;20
36889;62;90;59;65;91;60
36890;197;-35;81;199;-34;82
36891;34;16;-64;35;17;-63
36892;150;-55;53;154;-54;54
36893;-178;80;63;-177;83;65
36894;13;18;47;16;19;48
36895;213;-40;67;214;-39;68
36896;155;3;19;156;5;20
36897;6;91;61;9;92;62
36898;-111;25;-3;-110;26;0
36899;-150;-61;-75;-149;-60;-74
36900;-198;52;-11;-197;53;-8
36901;165;37;9;168;38;10
36902;9;7;23;10;8;27
36903;-173;31;-65;-172;32;-63
36904;2;45;24;3;46;25
36905;-217;40;-51;-216;43;-50
36906;-174;82;71;-173;83;72
36907;143;29;-69;144;32;-68
36908;2;5;-53;3;6;-52
36909;-204;47;-20;-203;48;-19
36910;-70;42;-13;-69;44;-10
36911;160;12;-88;162;13;-87
36912;-59;20;-18;-54;21;-17
36913;-178;-15;-14;-177;-13;-11
36914;-167;-62;-87;-164;-61;-86
36915;-98;26;8;-96;27;9
36916;203;41;18;204;45;19
36917;162;55;-47;163;56;-45
36918;8;37;49;10;38;50
36919;-104;61;-47;-103;62;-46
36920;-145;-56;-73;-144;-55;-71
36921;-165;10;-18;-164;12;-15
36922;-169;50;28;-167;51;29
36923;77;4;16;79;5;17
36924;-174;30;-66;-173;31;-65
36925;157;19;-11;159;20;-9
36926;-35;-58;65;-33;-56;66
36927;-165;54;-34;-162;55;-32
36928;-78;45;-4;-75;46;-3
36929;-128;21;-41;-127;22;-37
36930;144;52;-17;145;53;-12
36931;-166;35;21;-162;36;22
36932;-168;-41;-98;-165;-39;-97
36933;-142;17;-27;-141;18;-26
